302	2	5374
303	0	5140
303	1	4368
304	2	4873
305	2	3742
306	2	4180
307	2	1831
308	0	1422
308	1	7088
309	0	192
309	1	947
310	2	247
311	0	6023
311	1	4637
312	2	1375
313	0	995
313	1	1969
314	0	4810
314	1	746
315	2	3858
316	0	7991
316	1	746
317	0	7302
317	1	4637
318	0	1968
318	1	3382
319	2	7724
320	2	3369
321	2	2688
322	2	7499
323	2	5019
324	0	7991
324	1	5781
325	0	7036
325	1	303
326	2	2256
327	2	1188
328	0	1152
328	1	2070
329	0	7618
329	1	2070
330	0	4664
330	1	24
331	0	6307
331	1	24
332	2	4600
333	0	3599
333	1	3772
334	0	995
334	1	781
335	0	4839
335	1	7363
336	0	995
336	1	4368
337	0	5987
337	1	4368
338	0	5544
338	1	1140
339	2	746
340	0	1904
340	1	746
341	0	7036
341	1	746
342	2	3855
343	0	995
343	1	3772
344	0	3922
344	1	512
345	0	3922
345	1	1106
346	2	4717
347	2	5043
348	0	3599
348	1	746
349	0	995
349	1	2419
350	0	7991
350	1	2419
351	0	257
351	1	4451
352	2	7841
353	0	6307
353	1	4451
354	0	5079
354	1	4451
355	0	4810
355	1	3772
356	0	995
356	1	451
357	0	6453
357	1	451
358	0	6307
358	1	451
359	0	3738
359	1	451
360	0	6841
360	1	451
361	0	6023
361	1	451
362	0	3326
362	1	451
363	2	5856
364	0	806
364	1	4451
365	2	3728
366	2	4460
367	2	1733
368	0	6841
368	1	5891
369	2	4442
370	0	192
370	1	4889
371	0	6841
371	1	947
372	0	6058
372	1	4185
373	0	6841
373	1	1106
374	0	995
374	1	1561
375	0	6307
375	1	1561
376	0	5573
376	1	4637
377	0	6385
377	1	4637
378	2	1669
379	0	995
379	1	2486
380	2	2626
381	0	2612
381	1	4637
382	0	192
382	1	4637
383	2	578
384	0	4715
384	1	4637
385	2	3061
386	0	4810
386	1	7088
387	0	4810
387	1	4637
388	0	6058
388	1	64
389	2	3549
390	0	8003
390	1	4637
391	0	1422
391	1	4637
392	0	1747
392	1	4637
393	0	8227
393	1	4637
394	0	5365
394	1	4637
395	0	4701
395	1	4637
396	0	4796
396	1	4637
397	2	6192
398	0	1273
398	1	2070
399	2	3018
400	0	5556
400	1	4637
401	0	8446
401	1	4637
402	2	6371
403	2	8413
404	2	4461
405	2	5210
406	0	1904
406	1	4637
407	0	6453
407	1	4637
408	0	995
408	1	6204
409	0	3856
409	1	4637
410	0	6453
410	1	1106
411	2	622
412	2	5360
413	2	5076
414	0	3599
414	1	4637
415	2	1489
416	0	5901
416	1	4637
417	0	2230
417	1	4637
418	0	994
418	1	1797
419	0	4967
419	1	1797
420	2	314
421	0	5944
421	1	6021
422	2	6834
423	2	4975
424	2	1835
425	2	545
426	2	5382
427	2	4309
428	2	1865
429	2	3960
430	0	6841
430	1	7603
431	0	995
431	1	4451
432	2	7050
433	0	7991
433	1	7603
434	2	4328
435	2	4793
436	0	3599
436	1	1140
437	0	7991
437	1	4346
438	0	4707
438	1	4346
439	0	5140
439	1	8364
440	0	732
440	1	8364
441	0	1374
441	1	4365
442	2	5259
443	0	932
443	1	4637
444	2	8353
445	0	1273
445	1	4637
446	0	6388
446	1	4637
447	0	2911
447	1	8067
448	0	3599
448	1	4889
449	0	995
449	1	4889
450	0	5544
450	1	4889
451	2	4889
452	0	8127
452	1	4637
453	0	7081
453	1	4637
454	0	4000
454	1	4637
455	0	685
455	1	4637
456	2	8534
457	0	1630
457	1	4451
458	2	7252
459	0	995
459	1	7252
460	2	6368
461	0	4707
461	1	7252
462	0	6307
462	1	6368
463	0	6307
463	1	7252
464	0	1422
464	1	7252
465	0	7618
465	1	7252
466	0	6841
466	1	7252
467	0	6404
467	1	7252
468	0	685
468	1	7252
469	2	828
470	2	5930
471	0	7991
471	1	7252
472	0	7618
472	1	1140
473	2	8148
474	0	6841
474	1	8067
475	0	685
475	1	8067
476	2	2792
477	0	4707
477	1	4637
478	0	8115
478	1	4637
479	0	6272
479	1	4637
480	2	7559
481	2	2478
482	2	4002
483	0	8446
483	1	3741
484	2	2838
485	0	7036
485	1	4637
486	2	3573
487	2	271
488	0	6404
488	1	3798
489	0	995
489	1	4364
490	0	567
490	1	1140
491	0	7991
491	1	1561
492	2	7388
493	2	7942
494	0	7302
494	1	4365
495	2	2538
496	2	2971
497	0	1904
497	1	451
498	2	1231
499	0	5845
499	1	5781
500	0	6058
500	1	5781
501	0	685
501	1	5781
502	0	3469
502	1	5781
503	0	1904
503	1	5781
504	2	6138
505	2	7086
506	0	1898
506	1	947
507	2	5999
508	2	2617
509	0	995
509	1	2617
510	2	3102
511	2	69
512	2	5494
513	2	7654
514	0	6307
514	1	7796
515	0	6307
515	1	6222
516	0	1422
516	1	6222
517	0	3756
517	1	6222
518	0	7618
518	1	6222
519	2	5767
520	0	7991
520	1	6222
521	0	994
521	1	8067
522	0	6268
522	1	6222
523	0	3326
523	1	2070
524	2	2070
525	0	5140
525	1	2070
526	0	1422
526	1	2070
527	0	5588
527	1	6222
528	2	2976
529	0	995
529	1	6222
530	2	1732
531	0	5650
531	1	176
532	2	2294
533	0	4707
533	1	176
534	2	176
535	2	3556
536	2	6078
537	0	995
537	1	64
538	0	3224
538	1	3798
539	0	6307
539	1	3798
540	2	2841
541	2	84
542	0	4810
542	1	7796
543	0	2573
543	1	7796
544	0	685
544	1	4451
545	0	6841
545	1	4451
546	2	6931
547	2	1113
548	0	3599
548	1	8364
549	0	1659
549	1	4446
550	0	1659
550	1	8364
551	0	192
551	1	8364
552	0	5588
552	1	8364
553	0	4521
553	1	303
554	0	806
554	1	303
555	0	6404
555	1	8067
556	2	1131
557	0	2805
557	1	4889
558	0	3206
558	1	947
559	2	1874
560	0	994
560	1	7293
561	0	2911
561	1	7796
562	0	1422
562	1	7947
563	0	6307
563	1	7947
564	0	995
564	1	7947
565	0	3756
565	1	4637
566	0	8580
566	1	512
567	2	5777
568	0	7991
568	1	8364
569	0	7036
569	1	4487
570	0	4810
570	1	4487
571	0	5140
571	1	4446
572	2	7417
573	2	6033
574	0	5079
574	1	4637
575	0	7618
575	1	303
576	0	1659
576	1	7796
577	2	2049
578	0	1369
578	1	8364
579	0	6307
579	1	8364
580	0	2635
580	1	5439
581	2	5439
582	0	5079
582	1	2744
583	2	7663
584	0	3206
584	1	193
585	2	8075
586	2	869
587	2	5067
588	0	322
588	1	4637
589	0	6307
589	1	6204
590	2	5397
591	2	248
592	2	3322
593	2	1919
594	0	3469
594	1	1561
595	2	5237
596	2	5621
597	0	8127
597	1	5781
598	2	250
599	2	8015
600	2	699
601	2	3452
602	2	214
603	2	8402
604	2	1073
605	0	6849
605	1	6231
606	0	6307
606	1	6231
607	0	2805
607	1	6231
608	0	6268
608	1	4637
609	2	6289
610	2	959
611	2	424
612	2	7606
613	2	286
614	0	3993
614	1	6417
615	2	5505
616	0	893
616	1	8364
617	2	2835
618	0	6841
618	1	8364
619	0	3426
619	1	8364
620	0	2805
620	1	8364
621	0	5079
621	1	8364
622	2	8276
623	0	4055
623	1	8364
624	0	6660
624	1	8364
625	0	5947
625	1	8364
626	2	6250
627	2	2366
628	0	5544
628	1	512
629	0	1422
629	1	8067
630	2	1065
631	2	7204
632	2	4380
633	0	6268
633	1	7796
634	2	7729
635	2	4306
636	2	1798
637	0	3922
637	1	8364
638	2	7366
639	2	7988
640	0	3922
640	1	6884
641	2	1814
642	0	3922
642	1	4346
643	2	4963
644	0	994
644	1	512
645	2	4056
646	2	8290
647	2	1653
648	0	7991
648	1	7192
649	2	1262
650	0	8459
650	1	7192
651	0	1422
651	1	1140
652	0	5588
652	1	3267
653	2	1784
654	0	1626
654	1	7796
655	0	6841
655	1	7796
656	2	8202
657	0	4237
657	1	3382
658	0	8003
658	1	8364
659	0	6307
659	1	2024
660	0	995
660	1	2024
661	2	24
662	2	6352
663	2	4243
664	0	995
664	1	5781
665	0	6404
665	1	947
666	0	3756
666	1	3382
667	2	8036
668	0	4567
668	1	24
669	0	8066
669	1	6231
670	0	3224
670	1	1140
671	0	994
671	1	3705
672	2	3705
673	0	1857
673	1	1140
674	0	7991
674	1	4313
675	0	995
675	1	4313
676	0	1904
676	1	4313
677	0	6268
677	1	4313
678	0	2917
678	1	1969
679	0	4707
679	1	1969
680	0	4713
680	1	1969
681	2	7168
682	2	8288
683	0	5544
683	1	492
684	0	995
684	1	492
685	2	741
686	0	6841
686	1	2954
687	2	1412
688	2	1353
689	0	1422
689	1	746
690	2	705
691	0	685
691	1	250
692	2	6328
693	0	7375
693	1	8364
694	0	995
694	1	3798
695	2	6356
696	0	1273
696	1	1140
697	0	2805
697	1	1140
698	0	3599
698	1	2070
699	0	6268
699	1	7363
700	0	2287
700	1	4637
701	2	1901
702	2	948
703	0	7036
703	1	5781
704	2	1746
705	0	7991
705	1	1106
706	0	1422
706	1	24
707	0	689
707	1	24
708	2	5088
709	2	2344
710	0	3224
710	1	7796
711	2	1453
712	0	995
712	1	1099
713	2	7285
714	0	5000
714	1	8364
715	2	7100
716	0	995
716	1	5304
717	2	7581
718	2	6376
719	2	451
720	0	3922
720	1	7603
721	0	4796
721	1	7252
722	2	2349
723	0	5544
723	1	6493
724	0	7618
724	1	6493
725	0	6307
725	1	5781
726	2	126
727	2	6546
728	0	2805
728	1	3798
729	2	4260
730	0	1898
730	1	3798
731	0	8459
731	1	781
732	2	3094
733	0	8446
733	1	8364
734	0	3756
734	1	8364
735	2	6021
736	0	5745
736	1	6021
737	0	3004
737	1	947
738	0	3212
738	1	1140
739	0	6236
739	1	1140
740	2	6661
741	0	3599
741	1	64
742	2	6735
743	0	6841
743	1	6204
744	0	5544
744	1	6204
745	2	7188
746	0	7991
746	1	2744
747	0	7991
747	1	2954
748	2	1613
749	0	995
749	1	8202
750	0	6841
750	1	8202
751	2	8617
752	2	5165
753	2	1678
754	0	995
754	1	5439
755	2	680
756	0	8127
756	1	7796
757	0	1374
757	1	1957
758	0	685
758	1	7873
759	0	8446
759	1	6902
760	0	6841
760	1	2419
761	2	3151
762	2	4589
763	0	3206
763	1	7796
764	0	4749
764	1	24
765	0	63
765	1	4637
766	2	3684
767	2	8623
768	2	7656
769	2	4256
770	0	8594
770	1	1957
771	2	6179
772	0	6023
772	1	947
773	0	1857
773	1	1957
774	0	6268
774	1	1957
775	0	685
775	1	1140
776	0	8580
776	1	193
777	0	2679
777	1	4368
778	0	6404
778	1	4487
779	0	995
779	1	4487
780	2	952
781	2	7946
782	2	2012
783	2	7810
784	2	5560
785	2	743
786	2	6639
787	2	4095
788	0	3922
788	1	64
789	2	1069
790	2	467
791	0	995
791	1	5418
792	0	5544
792	1	5418
793	2	6754
794	0	7325
794	1	1106
795	2	3435
796	2	7112
797	0	5675
797	1	4487
798	2	6716
799	0	224
799	1	5081
800	2	958
801	0	6404
801	1	1140
802	2	3798
803	0	7081
803	1	7192
804	0	6272
804	1	7192
805	0	1603
805	1	4451
806	0	7618
806	1	3798
807	0	995
807	1	6021
808	0	1374
808	1	6021
809	0	7618
809	1	6021
810	0	7991
810	1	6021
811	2	4127
812	0	6307
812	1	5266
813	0	995
813	1	5266
814	2	3294
815	0	6307
815	1	781
816	0	2805
816	1	781
817	0	192
817	1	746
818	0	3558
818	1	4368
819	0	685
819	1	4368
820	0	1747
820	1	8364
821	2	6717
822	2	2210
823	2	2525
824	0	994
824	1	1140
825	2	5530
826	0	3206
826	1	7398
827	0	3993
827	1	193
828	0	685
828	1	4337
829	2	4337
830	0	8422
830	1	1140
831	0	995
831	1	2818
832	2	6045
833	0	7991
833	1	2818
834	0	685
834	1	2818
835	0	7036
835	1	2818
836	2	6676
837	2	4073
838	2	189
839	0	6841
839	1	4637
840	0	3993
840	1	7363
841	0	1857
841	1	3798
842	2	6176
843	2	1938
844	0	995
844	1	1798
845	0	6307
845	1	1798
846	0	8459
846	1	4256
847	2	1099
848	0	995
848	1	6493
849	2	2744
850	2	4052
851	2	7965
852	2	2794
853	0	3993
853	1	6923
854	0	5987
854	1	4337
855	0	5987
855	1	699
856	0	4839
856	1	4451
857	0	685
857	1	2558
858	2	2558
859	0	5650
859	1	5121
860	0	4664
860	1	5121
861	0	322
861	1	4977
862	0	192
862	1	1969
863	2	2556
864	0	1398
864	1	4346
865	0	7144
865	1	4346
866	0	1369
866	1	4637
867	0	7618
867	1	4185
868	0	192
868	1	4185
869	0	1273
869	1	492
870	0	4810
870	1	3798
871	0	8446
871	1	3798
872	0	5544
872	1	3798
873	2	6863
874	0	5544
874	1	6021
875	0	3888
875	1	6021
876	0	6404
876	1	7946
877	0	5544
877	1	7946
878	2	4540
879	0	1422
879	1	8621
880	2	515
881	0	3224
881	1	4487
882	2	6525
883	0	6058
883	1	781
884	0	4839
884	1	746
885	0	6220
885	1	5891
886	2	5596
887	0	6841
887	1	8621
888	0	1630
888	1	8621
889	2	731
890	0	5365
890	1	3798
891	2	2002
892	0	1422
892	1	7363
893	0	3756
893	1	303
894	2	2509
895	0	7974
895	1	303
896	0	4412
896	1	303
897	2	1969
898	0	1818
898	1	1969
899	0	6307
899	1	7017
900	0	4796
900	1	7017
901	0	995
901	1	7017
902	2	425
903	0	6404
903	1	5081
904	0	2805
904	1	1106
905	2	7105
906	2	1737
907	0	2805
907	1	24
908	0	4926
908	1	24
909	2	4587
910	2	8304
911	0	7302
911	1	1957
912	0	3993
912	1	1957
913	0	5644
913	1	4451
914	0	5556
914	1	4451
915	2	6160
916	2	1102
917	0	5588
917	1	1140
918	0	5845
918	1	1140
919	2	3656
920	2	7293
921	2	3166
922	0	685
922	1	4256
923	0	4055
923	1	4256
924	2	6549
925	0	6307
925	1	7363
926	0	8446
926	1	7363
927	2	4421
928	0	5588
928	1	303
929	0	3469
929	1	451
930	0	6404
930	1	451
931	2	5288
932	2	1883
933	0	3922
933	1	2024
934	0	689
934	1	1620
935	0	995
935	1	1620
936	0	2335
936	1	6493
937	0	6841
937	1	5081
938	0	940
938	1	5081
939	0	7991
939	1	6204
940	0	8446
940	1	6204
941	0	3206
941	1	8364
942	0	5079
942	1	1140
943	0	6058
943	1	3728
944	0	995
944	1	5081
945	0	3756
945	1	4487
946	0	7375
946	1	746
947	0	995
947	1	746
948	2	1810
949	0	3599
949	1	7603
950	2	6227
951	2	379
952	0	8422
952	1	4637
953	0	3089
953	1	4637
954	2	4919
955	2	6467
956	2	3464
957	2	6918
958	2	6687
959	0	6404
959	1	4637
960	2	8013
961	0	2367
961	1	4637
962	0	6660
962	1	4637
963	2	7812
964	2	5510
965	0	2908
965	1	4637
966	2	6874
967	2	3741
968	2	6468
969	0	1904
969	1	5081
970	2	2396
971	2	5763
972	0	6841
972	1	1561
973	0	71
973	1	3731
974	0	4926
974	1	3731
975	0	685
975	1	1957
976	0	7609
976	1	1957
977	2	3731
978	0	3469
978	1	3731
979	0	995
979	1	3731
980	0	5845
980	1	3731
981	0	4769
981	1	2512
982	0	1617
982	1	6449
983	2	6948
984	0	3993
984	1	947
985	0	3599
985	1	3731
986	0	995
986	1	4975
987	0	8446
987	1	7603
988	2	6449
989	0	995
989	1	2512
990	2	5476
991	0	192
991	1	8621
992	0	6268
992	1	4368
993	0	1273
993	1	7947
994	0	1968
994	1	7947
995	0	8066
995	1	7947
996	0	8003
996	1	3798
997	0	7991
997	1	1810
998	2	6011
999	2	513
1000	2	1329
1001	2	8051
1002	0	4701
1002	1	303
1003	0	192
1003	1	303
1004	0	192
1004	1	4451
1005	0	5544
1005	1	4368
1006	0	3426
1006	1	4368
1007	0	7850
1007	1	8621
1008	2	1996
1009	0	5544
1009	1	1106
1010	0	1273
1010	1	4346
1011	0	1968
1011	1	4346
1012	0	8066
1012	1	4346
1013	2	7133
1014	2	6524
1015	0	6307
1015	1	8123
1016	0	6841
1016	1	8123
1017	2	3499
1018	2	7140
1019	2	2274
1020	0	8066
1020	1	4637
1021	2	6202
1022	2	3402
1023	2	1695
1024	0	5845
1024	1	7088
1025	0	2911
1025	1	4637
1026	0	6404
1026	1	4451
1027	0	1904
1027	1	7252
1028	0	8422
1028	1	7252
1029	0	7081
1029	1	7252
1030	0	6307
1030	1	5418
1031	0	1422
1031	1	5418
1032	2	6528
1033	2	4158
1034	0	1374
1034	1	4637
1035	2	4162
1036	0	3488
1036	1	4637
1037	0	3243
1037	1	4637
1038	0	322
1038	1	467
1039	2	4875
1040	2	1514
1041	0	940
1041	1	4637
1042	2	3186
1043	0	3469
1043	1	4637
1044	2	6442
1045	2	6039
1046	2	901
1047	0	4707
1047	1	4185
1048	0	5845
1048	1	4185
1049	0	1422
1049	1	8364
1050	0	63
1050	1	176
1051	0	995
1051	1	176
1052	0	5079
1052	1	7606
1053	0	6841
1053	1	7606
1054	0	3922
1054	1	451
1055	0	8472
1055	1	8067
1056	2	5518
1057	0	7991
1057	1	4889
1058	2	2537
1059	2	7033
1060	2	7764
1061	0	3599
1061	1	947
1062	0	1617
1062	1	959
1063	2	3013
1064	0	6453
1064	1	6231
1065	0	2805
1065	1	7947
1066	2	2083
1067	0	2805
1067	1	303
1068	0	63
1068	1	303
1069	2	5445
1070	0	7991
1070	1	2070
1071	0	3408
1071	1	2070
1072	0	4000
1072	1	2070
1073	0	4796
1073	1	2070
1074	0	5544
1074	1	2070
1075	2	8538
1076	2	1053
1077	2	5537
1078	0	7991
1078	1	176
1079	2	7253
1080	2	1191
1081	2	8017
1082	2	6341
1083	0	63
1083	1	7947
1084	0	6366
1084	1	1140
1085	0	6013
1085	1	8364
1086	2	5768
1087	0	6023
1087	1	8364
1088	2	3811
1089	2	193
1090	0	308
1090	1	64
1091	0	1600
1091	1	64
1092	0	3756
1092	1	1140
1093	0	6841
1093	1	3382
1094	0	1898
1094	1	3382
1095	0	3756
1095	1	4346
1096	0	2805
1096	1	4346
1097	2	2577
1098	2	4805
1099	0	3922
1099	1	1561
1100	0	5544
1100	1	7252
1101	2	3309
1102	0	685
1102	1	8364
1103	0	6307
1103	1	4346
1104	0	7618
1104	1	4346
1105	2	1261
1106	0	5544
1106	1	64
1107	0	1968
1107	1	64
1108	0	1273
1108	1	8202
1109	0	1603
1109	1	8202
1110	2	4808
1111	0	7991
1111	1	7306
1112	0	7510
1112	1	781
1113	0	3032
1113	1	7603
1114	2	246
1115	0	1968
1115	1	8067
1116	2	7584
1117	2	5235
1118	0	3984
1118	1	8067
1119	2	3280
1120	0	7991
1120	1	5869
1121	2	6956
1122	2	1216
1123	0	4818
1123	1	4637
1124	0	3756
1124	1	7192
1125	2	6143
1126	0	995
1126	1	7192
1127	2	5994
1128	2	5933
1129	0	3212
1129	1	8364
1130	0	4707
1130	1	8364
1131	0	5544
1131	1	4346
1132	2	8216
1133	0	5140
1133	1	2818
1134	0	1422
1134	1	2818
1135	0	7974
1135	1	451
1136	0	6841
1136	1	512
1137	0	995
1137	1	8621
1138	2	4185
1139	0	6307
1139	1	4185
1140	0	2805
1140	1	4185
1141	2	5091
1142	0	6841
1142	1	3772
1143	0	5544
1143	1	2419
1144	2	2631
1145	0	8472
1145	1	7528
1146	0	3756
1146	1	7528
1147	0	505
1147	1	1969
1148	0	1857
1148	1	1969
1149	2	1555
1150	0	6307
1150	1	2690
1151	0	995
1151	1	2690
1152	0	7618
1152	1	8364
1153	0	3599
1153	1	7252
1154	0	1422
1154	1	1957
1155	0	7081
1155	1	4185
1156	0	3756
1156	1	5121
1157	2	7277
1158	2	7869
1159	0	5944
1159	1	8364
1160	0	1626
1160	1	8364
1161	0	3469
1161	1	8364
1162	2	5760
1163	0	6307
1163	1	4368
1164	2	5837
1165	2	1399
1166	0	6660
1166	1	250
1167	0	4574
1167	1	1969
1168	0	2805
1168	1	1969
1169	2	8576
1170	2	2686
1171	2	4119
1172	0	7991
1172	1	2690
1173	0	2343
1173	1	7603
1174	2	7012
1175	0	5845
1175	1	303
1176	2	7939
1177	0	3599
1177	1	7810
1178	0	3241
1178	1	6204
1179	2	2411
1180	0	3004
1180	1	2070
1181	0	5556
1181	1	2070
1182	0	4901
1182	1	2070
1183	2	5298
1184	0	2544
1184	1	2070
1185	0	3558
1185	1	1798
1186	2	6079
1187	0	1374
1187	1	1036
1188	0	8227
1188	1	7965
1189	2	7550
1190	0	7302
1190	1	404
1191	0	995
1191	1	404
1192	0	3993
1192	1	404
1193	2	404
1194	2	4657
1195	2	4318
1196	2	4039
1197	0	3922
1197	1	7192
1198	2	5301
1199	0	6058
1199	1	512
1200	2	4217
1201	0	6307
1201	1	7965
1202	0	7401
1202	1	4637
1203	2	6113
1204	2	4488
1205	2	856
1206	0	2230
1206	1	7192
1207	2	7041
1208	0	995
1208	1	7810
1209	2	8478
1210	2	6464
1211	2	6559
1212	2	6706
1213	2	7686
1214	0	3224
1214	1	1106
1215	2	1948
1216	2	2321
1217	0	2601
1217	1	6368
1218	2	1768
1219	0	995
1219	1	4256
1220	0	1603
1220	1	4975
1221	0	6272
1221	1	4975
1222	0	2911
1222	1	8364
1223	0	7618
1223	1	1969
1224	0	1422
1224	1	1798
1225	0	6404
1225	1	7965
1226	2	529
1227	2	4280
1228	2	7422
1229	0	7991
1229	1	3798
1230	0	7991
1230	1	5304
1231	0	5588
1231	1	5304
1232	2	6971
1233	2	2074
1234	0	3922
1234	1	4368
1235	2	5866
1236	0	1659
1236	1	1957
1237	0	4810
1237	1	699
1238	0	6841
1238	1	699
1239	0	5588
1239	1	7088
1240	2	6518
1241	0	505
1241	1	4637
1242	0	5588
1242	1	1106
1243	2	5966
1244	0	7991
1244	1	7965
